tag,real_tag,server,description,name,unit,measurement_type,process,area,sub_area,section,equipment,data_type,derived,quality_score,profit_type,tag_type,target,recommend,s0_feature,s1_feature,s2_feature,s3_feature,s4_feature,s5_feature,s6_feature,s7_feature,s8_feature,s9_feature,s10_feature,s11_feature,s12_feature,s13_feature,s14_feature,s15_feature,s16_feature,s17_feature,fa0l1_feature,fa0l2_feature,fa1l1_feature,fa1l2_feature,fa2l1_feature,fa2l2_feature,fa2l3_feature,fa2lg_feature,range_min,range_max,op_min,op_max,min_delta,max_delta_down,max_delta,on_off_dependencies,constraint_set,round_val,comentarios,dist_count,dist_mean,dist_std,dist_min,dist_2%,dist_10%,dist_20%,dist_50%,dist_80%,dist_90%,dist_98%,dist_max,dif_count,dif_mean,dif_std,dif_min,dif_2%,dif_10%,dif_20%,dif_50%,dif_70%,dif_80%,dif_90%,dif_98%,dif_max
24641_lt_015_a,24641-LT-015-A,chpip01,nivel promedio lado a centro chancador 24641-chg-001,,,nivel camara,subte,L1: AP1-CH,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24641_lt_015_b,24641-LT-015-B,chpip01,nivel promedio lado b centro chancador 24641-chg-001,,,nivel camara,subte,L1: AP1-CH,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24641_si_007,24641-SI-007,chpip01,velocidad chancador 24641-chg-001,,%,velocidad chancador,subte,L1: AP1-CH,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24641_zi_008,24641-ZI-008,chpip01,posicion eje chancador 24641-chg-001,,%,setting,subte,L1: AP1-CH,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63401_ctr_001_vdf_w_current,63401-CTR-001-VDF_W_Current,chpip01,corriente correa overland 63401-ctr-001,,a,corriente correa,subte,OLC,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63401_ctr_001_vdf_w_speed,63401-CTR-001-VDF_W_Speed,chpip01,velocidad correa overland 63401-ctr-001,,%,velocidad correa,subte,OLC,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63401_ctr_001_vdf_w_torque,63401-CTR-001-VDF_W_Torque,chpip01,torque correa overland 63401-ctr-001,,%,torque correa,subte,OLC,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_001_vdf_w_current,63421-CLM-001-VDF_W_Current,chpip01,corriente correa alimentadora bajo silo 01 63421-clm-001,,a,corriente correa,subte,CLM-001,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_001_vdf_w_speed,63421-CLM-001-VDF_W_Speed,chpip01,velocidad correa alimentadora bajo silo 01 63421-clm-001,,%,velocidad correa,subte,CLM-001,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_001_vdf_w_torque,63421-CLM-001-VDF_W_Torque,chpip01,torque correa alimentadora bajo silo 01 63421-clm-001,,%,torque correa,subte,CLM-001,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_002_vdf_w_current,63421-CLM-002-VDF_W_Current,chpip01,corriente correa alimentadora bajo silo 02 63421-clm-002,,a,corriente correa,subte,CLM-002,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_002_vdf_w_speed,63421-CLM-002-VDF_W_Speed,chpip01,velocidad correa alimentadora bajo silo 02 63421-clm-002,,%,velocidad correa,subte,CLM-002,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_clm_002_vdf_w_torque,63421-CLM-002-VDF_W_Torque,chpip01,torque correa alimentadora bajo silo 02 63421-clm-002,,%,torque correa,subte,CLM-002,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_let_17116a,63421-LET-17116A,chpip01,nivel a silo distrital,,m,nivel silo,subte,SD,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63421_let_17116b,63421-LET-17116B,chpip01,nivel b silo distrital,,m,nivel silo,subte,SD,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63433_ctr_001_vdf_w_current,63433-CTR-001-VDF_W_Current,chpip01,corriente correa pila mina 63433-ctr-001,,a,corriente correa,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63433_ctr_001_vdf_w_power,63433-CTR-001-VDF_W_Power,chpip01,potencia correa pila mina 63433-ctr-001,,%,potencia correa,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63433_ctr_001_vdf_w_speed,63433-CTR-001-VDF_W_Speed,chpip01,velocidad correa pila mina 63433-ctr-001,,%,velocidad correa,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63433_lt_001,63433-LT-001,chpip01,nivel pila mina,,m,nivel pila,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10425.0,36.78594125862357,198.01630300609216,0.05352313611111111,14.038003797777787,18.006826378888896,21.761554316666693,32.75863515747918,41.4658013347222,45.3912195522222,48.91690392611104,18018.954738472214,2604.0,12.081005228604749,143.8524655531412,0.0,0.016244243319486887,0.1575981609722103,0.4209514137500193,1.6907783186989462,3.049998612986668,4.074700751769706,5.761345648215313,10.662051089273787,4505.351560592822
63433_wi_001_inst,63433-WI-001_Inst,chpip01,tonelaje instantaneo correa pila mina 63433-ctr-001,,tph,tonelaje,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10455.0,856.0247437152698,1040.3669972302052,0.0,0.0,0.0,0.0,396.23942250000016,1762.8007412777786,2386.262636111112,3484.0566823000013,5788.013630506727,2610.0,597.4403234733207,574.7524971058878,0.0,0.0,0.0,68.47011346385086,440.5778903715277,799.0065307662352,1048.023227486112,1401.0489604861111,2131.0176373599616,3307.271358651057
63433_wi_001_mastertotal,63433-WI-001_MasterTotal,chpip01,integrador maestro pesometro correa pila mina 63433-ctr-001,,,tonelaje,subte,PILA MINA,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_001_vdf_w_current,68411-CTR-001-VDF_W_Current,chpip01,corriente correa principal c-01 68411-ctr-001,,a,corriente correa,subte,CP1,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_001_vdf_w_speed,68411-CTR-001-VDF_W_Speed,chpip01,velocidad correa principal c-01 68411-ctr-001,,%,velocidad correa,subte,CP1,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_001_vdf_w_torque,68411-CTR-001-VDF_W_Torque,chpip01,torque correa principal c-01 68411-ctr-001,,%,torque correa,subte,CP1,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_002_vdf_w_current,68411-CTR-002-VDF_W_Current,chpip01,corriente correa principal c-02 68411-ctr-002,,a,corriente correa,subte,CP2,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_002_vdf_w_speed,68411-CTR-002-VDF_W_Speed,chpip01,velocidad correa principal c-02 68411-ctr-002,,%,velocidad correa,subte,CP2,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68411_ctr_002_vdf_w_torque,68411-CTR-002-VDF_W_Torque,chpip01,torque correa principal c-02 68411-ctr-002,,%,torque correa,subte,CP2,,,,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7li1260,FA1:7LI1260,CNCHPI02,nivel cajon concentrado,,%,nivel cajon ,flotacion,FA1,,,Cajon concentrado,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,19772.0,59.30637038048054,12.540541456745474,2.8602311661863293,27.4455932010843,42.08984317749902,52.763201322681034,60.08894915409736,65.49689799413432,70.56138756149062,86.91628567566471,100.0,4943.0,4.4902822969557485,6.4500376997539135,0.0,0.004678845576071921,0.033412935490162006,0.14552905753483006,2.120023867708312,4.892900935987497,7.221236882527182,12.26202496206336,24.622677862924828,68.77217275003696
ma2_3pi150_pvhitp,MA2:3PI150.PVHITP,CNCHPI02,limite alto presion descansos sag-16,,kg/cm2,presion descansos,molienda,MA2,,S16,SAG 16,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,19797.0,64.43192265507558,2.322979754591074,48.51555555555557,59.0,61.0,62.0,65.0,66.5,67.0,67.5,71.40625,4950.0,0.06302273815673079,0.3106804591087806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885937500000012,0.5757784722222145,7.74222222222221
ma2_3pi150_pvlotp,MA2:3PI150.PVLOTP,CNCHPI02,limite bajo presion descansos sag-16,,kg/cm2,presion descansos,molienda,MA2,,S16,SAG 16,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,19797.0,61.850766284728344,2.464464824064573,46.24138888888889,56.5,58.0,59.0,62.0,64.0,64.62815555555557,65.80000305175781,69.92708333333333,4950.0,0.059461894884890815,0.3060383864992228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618680555555561,0.5797402777777674,7.658333333333331
ma2_3pi250_pvhitp,MA2:3PI250.PVHITP,CNCHPI02,limite alto presion descansos sag-17,,kg/cm2,presion descansos,molienda,MA2,,S17,SAG 17,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,19797.0,65.17922778652377,2.251522523574146,45.48333333333333,60.65408888888889,61.5,63.0,66.0,67.0,67.5,69.0,70.78777798546685,4950.0,0.0786986222917919,0.32223733533115245,0.0,0.0,0.0,0.0,0.0,0.0,0.06286388888889305,0.26281246990628737,0.6887560472276387,10.779652777777784
ma2_3pi250_pvlotp,MA2:3PI250.PVLOTP,CNCHPI02,limite bajo presion descansos sag-17,,kg/cm2,presion descansos,molienda,MA2,,S17,SAG 17,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,19797.0,62.582217802555974,2.6207360566019933,43.20916666666667,57.5,59.0,60.0,63.0,65.0,66.0,67.5,69.25555555555556,4950.0,0.0801523878761788,0.3178124420005819,0.0,0.0,0.0,0.0,0.0,0.0,0.054256944444451116,0.2748854166666697,0.7958333333333343,9.842291666666668
ch1_existencia_real_total_ch1,CH1:EXISTENCIA_REAL_TOTAL_CH1,cnchpi04,total mineral ch1,,%,,,,,,SAG 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch1_existencia_real_tolva_auxiliar,CH1:EXISTENCIA_REAL_TOLVA_AUXILIAR,cnchpi04,existencia real dia por hora tolva auxiliar,,ton,,,,,,SAG 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17861.0,11994.1386300879,13032.386986583197,0.0,0.0,0.0,0.0,6000.0,30000.0,33000.0,33000.0,133000.0,4461.0,737.7617108271687,1623.3809445589206,0.0,0.0,0.0,0.0,0.0,500.0,1500.0,2250.0,5500.0,32250.0
ch1_existencia_real_tolva_conc,CH1:EXISTENCIA_REAL_TOLVA_CONC,cnchpi04,existencia real dia por hora tolva concentradora,,ton,,,,,,SAG 16,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,19443.0,,15339.901301239519,3501.862243168109,0.0,9000.0,12000.0,13000.0,16000.0,17000.0,18000.0,20000.0,160002.0,4858.0,944.1238163853436,2004.938739953808,0.0,0.0,0.0,0.0,500.0,1000.0,1500.0,2250.0,4250.0,67500.5,,
ch1_existencia_real_tolva_gruesa,CH1:EXISTENCIA_REAL_TOLVA_GRUESA,cnchpi04,existencia real dia por hora tolva gruesa,,ton,,,,,,SAG 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17223.0,22651.721999651632,6014.241007157012,0.0,9000.0,15000.0,18000.0,24000.0,27000.0,28000.0,31000.0,280000.0,4304.0,2193.1846344485753,2530.1474520627758,0.0,0.0,250.0,500.0,1500.0,2750.0,3500.0,5000.0,8000.0,65500.0
ch1_existencia_real_tolva_pila1,CH1:EXISTENCIA_REAL_TOLVA_PILA1,cnchpi04,existencia real dia por hora tolva pila # 1,,ton,,,,,,SAG 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17224.0,29844.357582443106,26001.30846524267,0.0,0.0,0.0,4000.0,24000.0,55000.0,66000.0,87000.0,720000.0,4305.0,3532.3655826558265,5713.296729037704,0.0,0.0,0.0,250.0,2250.0,4224.199999999964,5550.000000000068,8250.0,15000.0,167250.0
ch1_existencia_real_tolva_pila2,CH1:EXISTENCIA_REAL_TOLVA_PILA2,cnchpi04,existencia real dia por hora tolva pila # 2,,ton,,,,,,SAG 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17191.0,24440.46844278984,5890.378281470132,0.0,16000.0,19000.0,21000.0,25000.0,28000.0,29000.0,31000.0,288000.0,4295.0,1834.9869227784243,3740.024824923244,0.0,0.0,0.0,250.0,1250.0,2000.0,2750.0,3750.0,6250.0,102000.0
ch1_existencia_real_tolva_rt,CH1:EXISTENCIA_REAL_TOLVA_RT,cnchpi04,inventario tolva rt,,ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17223.0,45116.377402310856,12405.415636210008,0.0,12000.0,30000.0,38000.0,48000.0,55000.0,57000.0,59000.0,470000.0,4305.0,2624.5513743708866,4490.201551526617,0.0,0.0,0.0,0.0,1500.0,3000.0,4000.0,6250.0,13000.0,110000.0
ch1_f3_potencia_real,CH1:F3_POTENCIA_REAL,cnchpi04,potencia real motor ch f3,,kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch1_realdia,CH1:REALDIA,cnchpi04,real procesado dia planta ch1,,ton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch1_realdisp,CH1:REALDISP,cnchpi04,real disponib. dia planta ch1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch1_realutil,CH1:REALUTIL,cnchpi04,real utilizacion dia planta ch1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cv_04a_fino,CV_04A.Fino,cnchpi04,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cv_04a_grueso,CV_04A.Grueso,cnchpi04,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cv_04a_intermedio,CV_04A.Intermedio,cnchpi04,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cv_04a_inter_grueso,CV_04A.Inter_Grueso,cnchpi04,,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch1_ct05a_status_calc,CH1:CT05A_STATUS_CALC,cnchpi04,estado ct ct05a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19767.0,0.4218903840857097,0.4710038869339246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7127777777777777,4942.0,0.2144748386842934,0.27492966077853626,0.0,0.0,0.0,0.0,0.06388888888888887,0.3136805555555554,0.46038888888888896,0.663819444444445,0.9114916666666674,0.9995833333333332
ma2_3ai177,MA2:3AI177,CNCHPI02,ruido sag-16,,%,ruido,molienda,MA2,,S16,SAG 16,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,18856.0,31.42587594495228,28.28837253379274,0.0,0.0,2.8990659942361114,4.541602098611113,28.91460274861112,54.056283663888884,67.66459287777779,98.00104,98.00104000000002,4714.0,2.8798325240945557,5.103201277593414,0.0,0.0,0.0,0.16429567390277652,1.0454971239583486,2.7371512272013843,4.47292125791367,7.651498829834192,17.220639083593063,95.09922814311113
ma2_3ai277,MA2:3AI277,CNCHPI02,ruido sag 17.,,%,ruido,molienda,MA2,,S17,SAG 17,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,19082.0,48.59513651387047,21.17822474653334,0.0,0.0,21.01796845888889,33.70522770166666,51.97020395277778,62.24737501888893,68.06305905111111,99.99084,100.0,4774.0,3.2994881686113064,5.3518297686531255,0.0,0.0,0.025807700839077085,0.3421308541666733,1.6258796895833534,3.0684927990972204,4.488703995277771,7.883941719056858,20.98231579614496,86.247369375
fa1_7lc1213_op,FA1:7LC1213.OP,CNCHPI02,op nivel pulpa banco 1 l1 a1,,%,,,,,,BM 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7lc1216_op,FA1:7LC1216.OP,CNCHPI02,op nivel pulpa banco 2 l1 a1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7lc1219_op,FA1:7LC1219.OP,CNCHPI02,op nivel pulpa banco 3 l1 a1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7lc1222_op,FA1:7LC1222.OP,CNCHPI02,op nivel pulpa banco 1 l2 a1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7lc1225_op,FA1:7LC1225.OP,CNCHPI02,op nivel pulpa banco 2 l2 a1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa1_7lc1228_op,FA1:7LC1228.OP,CNCHPI02,op nivel pulpa banco 3 l2 a1,,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch23_fit_136c,CH23:FIT_136C,cnchpi04,flujo mineral c-136c,,tph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19561.0,1562.1449067354865,666.9539963208208,0.0,0.0,606.706692625,1084.4391666666668,1650.2398575,2088.5944444444444,2293.2616666666668,2727.4237319444433,4363.0,4897.0,343.8146544522741,340.8549965729714,0.0,3.186892546277904,34.130819696897106,80.74778958144398,239.27470539236117,408.4941330563894,542.6174998407644,798.6467546483339,1368.5353811012415,2551.2744072916666
ch23_fit_144,CH23:FIT_144,cnchpi04,flujo mineral c-144,,tph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19443.0,1491.391699444321,768.8692941599045,0.0,0.0,401.9234717777779,916.4994362611113,1523.6370000000006,2052.8208463888877,2358.022698333334,3294.846331918331,4844.0,4861.0,417.24188632936585,400.5274826500844,0.0,3.2755088578611944,44.26497298611093,102.14840828472236,299.1927149166654,505.73769568090347,668.3665090812494,946.15396548125,1595.5008745110556,3606.993497731944
ma0_2ti11z,MA0:2TI11Z,CNCHPI02,temperatura descanso descarga molino barras 0,,c,temperatura,molienda,MA0,,S0,RM0,numeric,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_2ti11a,MA0:2TI11A,CNCHPI02,temperatura descanso descarga molino barras 1,,c,temperatura,molienda,MA0,,S1,RM1,numeric,0.0,,,state,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19783.0,30.62765592792914,9.479868026678645,0.0,11.0,16.0,22.0,34.0,37.0,38.0,39.0,100.0,4945.0,1.3279435550312702,3.0433006097253137,0.0,0.0,0.0,0.0,0.5795138888888829,0.9959999999999992,1.7589722222222255,3.213472222222224,8.231622222222219,73.565
ma0_2ti11b,MA0:2TI11B,CNCHPI02,temperatura descanso descarga molino barras 2,,c,temperatura,molienda,MA0,,S2,RM2,numeric,0.0,,,state,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on_off_linea_2,,,,19783.0,27.99310642695468,8.01247645374804,0.0,0.0,19.0,26.0,30.0,33.0,35.0,37.0,40.064444444444455,4945.0,0.8990704415234244,1.5490431708906478,0.0,0.0,0.0,0.0,0.5110416666666708,0.9133611111111136,1.3288750000000038,2.120027777777778,4.996305555555553,31.026111111111113
ma0_2ti11c,MA0:2TI11C,CNCHPI02,temperatura descanso descarga molino barras 3,,c,temperatura,molienda,MA0,,S3,RM3,numeric,0.0,,,state,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,,,,,18683.0,31.489488408951694,5.776806130601572,12.0,15.0,21.0,28.767222222222234,33.0,36.0,37.0,39.0,40.0,4674.0,1.198970501711596,1.7797955857318797,0.0,0.0,0.0,0.0,0.6231944444444455,1.117881944444446,1.7827777777777782,3.1216736111111096,7.219322222222222,15.898472222222221
ma0_2ti11d,MA0:2TI11D,CNCHPI02,temperatura descanso descarga molino barras 4,,c,temperatura,molienda,MA0,,S4,RM4,numeric,0.0,,,state,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,on_off_linea_4,,,,18344.0,29.204449259824585,5.3807464910414815,10.0,15.0,21.0,26.0,30.0,33.0,35.0,38.0,40.0,4585.0,0.8852269427278969,1.1276003080921042,0.0,0.0,0.0,0.0,0.5681250000000021,0.9451527777777796,1.4448055555555557,2.182055555555557,4.344770370370369,13.12534722222222
ma0_2ti11e,MA0:2TI11E,CNCHPI02,temperatura descanso descarga molino barras 5,,c,temperatura,molienda,MA0,,S5,RM5,numeric,0.0,,,state,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,on_off_linea_5,,,,19732.0,30.741462992995015,4.635175367679671,14.0,17.0,24.0,28.0,32.0,34.0,35.0,37.0,39.0,4933.0,0.8878000531192046,1.2457397362565017,0.0,0.0,0.0,0.0,0.5377777777777766,0.9061666666666636,1.3414305555555548,2.208541666666669,4.941341666666653,13.287777777777785
ma0_2ti11f,MA0:2TI11F,CNCHPI02,temperatura descanso descarga molino barras 6,,c,temperatura,molienda,MA0,,S6,RM6,numeric,0.0,,,state,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,,,,,19759.0,29.264394340694253,5.3206218603427455,11.0,15.0,21.56211111111111,25.0,30.0,33.0,35.0,38.0,40.0,4938.0,0.9248819481946507,1.2564524761552156,0.0,0.0,0.0,0.0,0.5624305555555544,0.9454722222222228,1.4884444444444445,2.3043541666666667,4.946940277777788,12.885972222222225
ma0_2ti11g,MA0:2TI11G,CNCHPI02,temperatura descanso descarga molino barras 7,,c,temperatura,molienda,MA0,,S7,RM7,numeric,0.0,,,state,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,on_off_linea_7,,,,19763.0,29.720699174102002,4.751367550528185,11.231944444444444,16.0,24.0,26.0,30.0,34.0,35.0,37.0,38.0,4940.0,0.7598899478932374,1.0960058882606658,0.0,0.0,0.0,0.0,0.4600000000000009,0.8132222222222234,1.0429444444444458,1.8416111111111109,4.581981944444449,10.632569444444442
ma0_2ti11h,MA0:2TI11H,CNCHPI02,temperatura descanso descarga molino barras 8,,c,temperatura,molienda,MA0,,S8,RM8,numeric,0.0,,,state,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,10.0,40.0,,,,,,on_off_linea_8,,,,19759.0,29.797289322446588,4.2557476551770606,10.126666666666667,16.0,25.0,28.0,31.0,33.0,34.0,35.0,37.0,4940.0,0.7378584542285199,1.1248386066034488,0.0,0.0,0.0,0.0,0.4094444444444445,0.8155069444444457,0.9967361111111116,1.848875,4.509688888888891,12.448472222222225
